35195	0	0.8616193663	7429 7430
33706	0	0.8615977915	943 28
36208	0	0.8615698669	1176 5538
35010	0	0.8615471171	11907 1086
46926	0	0.8615189981	4742 954
40589	0	0.8614699661	3674 699
36305	0	0.8614564216	13784 2157
41407	0	0.8614434086	651 656
71012	0	0.8614030250	6325 386 6327
36939	0	0.8613982276	772 2458
48412	1	0.8613962072	730 3350
41593	0	0.8613773525	1163 1587
63824	0	0.8613642206	885 1020 668
48304	0	0.8613449903	668 809
34086	0	0.8613125551	10635 10629
38204	0	0.8612612377	723 1763
35421	0	0.8612602144	1259 3246
41728	0	0.8611859097	658 3527
42970	0	0.8611628069	1376 1742
42493	0	0.8611525775	2378 3670
39283	0	0.8611236354	3552 994
59892	0	0.8610336032	1861 159 6015
35161	0	0.8609890361	8015 1466
57946	0	0.8609813351	1342 2090
35667	0	0.8609574124	13187 696
58202	1	0.8609325758	301 302
40374	0	0.8609238068	16898 88
42686	0	0.8609036423	2892 766
49889	1	0.8608957705	115 8989
58349	0	0.8608553402	3361 1378
34941	0	0.8608416287	15508 1086
53954	0	0.8608353965	3231 1098
38763	0	0.8607433959	692 1605
48981	1	0.8606987699	133 3257
50560	0	0.8604959466	125 9126
56992	0	0.8604746571	4264 855
36696	0	0.8604017151	3002 141
52901	0	0.8603862611	3151 5498
35866	0	0.8603413416	1020 113
34871	0	0.8602768689	12723 1587
61779	0	0.8602501083	9179 4986 2392
35682	0	0.8602416722	6261 24057
38914	0	0.8602067374	680 3618
41640	0	0.8601503291	291 647
50248	0	0.8601423581	7403 1086
41805	0	0.8601347279	2774 2543
35347	1	0.8601250932	1298 4338
33472	0	0.8600961346	1727 1461
49228	0	0.8600803690	113 5538
43266	0	0.8600549312	808 11549
41803	0	0.8599973528	658 702
52419	0	0.8599952458	1306 1573
33186	0	0.8599790993	22709 1818
81372	0	0.8599741275	1770 1076 984 743
55274	0	0.8599146895	3767 2300
49823	0	0.8598281067	56 57
68015	0	0.8598235902	9689 3162 99
40664	1	0.8598144816	867 868
45860	1	0.8597580452	4022 116
51083	0	0.8597229060	40 4407
51739	0	0.8597031908	4347 3092
34870	0	0.8597014927	12722 1399
52642	0	0.8596823899	24 1378
40779	0	0.8596531376	676 1856
35123	0	0.8596354216	12977 4245
36180	1	0.8595714631	5635 12769
40188	0	0.8595392145	10006 1280
52971	0	0.8595058488	4 880
63520	0	0.8594131631	4413 4297 1977
36877	0	0.8592585553	1369 9054
55217	0	0.8592555187	4 1732
36556	0	0.8591956807	2483 556
35929	1	0.8591688192	1204 1930
43272	1	0.8591461066	807 7902
43569	0	0.8591174306	2718 12835
51691	0	0.8591033550	6695 1063
46725	0	0.8590965798	4176 2852
39909	0	0.8590789493	5825 632
34785	0	0.8589689822	8142 8763
38526	0	0.8589423092	720 2196
46745	0	0.8588937222	388 3439
38782	0	0.8588716284	1380 1880
52497	0	0.8588664411	1827 8990
50970	0	0.8588395596	6612 867
36961	0	0.8588238589	2602 2978
41850	0	0.8587813358	827 4274
41232	0	0.8587176864	3673 1446
48728	0	0.8586974573	3122 3476
69337	0	0.8586716656	1298 3073 12022
58253	0	0.8586284877	5104 613
41291	0	0.8586166655	13777 9687
43520	0	0.8585389732	1236 1466
35193	0	0.8584635653	15841 9206
51101	0	0.8584361428	10394 4028
34112	0	0.8584231780	1437 1439
41524	0	0.8583954318	146 1938
51511	0	0.8583526654	1306 2858
40001	0	0.8582910365	7700 22207
40732	0	0.8582124952	15308 745
45869	0	0.8581937534	3990 3031
57980	0	0.8580468084	1407 1724
40412	0	0.8580227070	18678 2237
40555	0	0.8579986817	3854 2373
38872	0	0.8579872325	5647 1763
36797	0	0.8578697763	1860 2573
49586	0	0.8578614422	96 27
35310	0	0.8578072330	10915 5348
48571	0	0.8577985195	1987 11485
46811	0	0.8577855956	189 6432
36830	0	0.8577274974	3101 6261
36340	0	0.8577274925	3135 2011
45988	0	0.8577259913	2089 2484
52499	0	0.8577014749	930 1451
34922	1	0.8576664295	16252 3257
49641	0	0.8576399052	618 1388
33401	0	0.8575990468	1631 759
51122	0	0.8575779164	1747 3515
37891	0	0.8575730143	697 10
34924	0	0.8575670797	16151 1083
38921	0	0.8575522288	681 5980
49463	0	0.8575121838	29892 4433
37440	0	0.8574567702	3451 1378
49112	1	0.8574393157	113 1818
52651	0	0.8574318373	73 376
52552	0	0.8574242709	4316 1856
34413	0	0.8574168618	6326 1093
39665	0	0.8573808345	4433 4100
35017	0	0.8573409938	11611 1781
48692	0	0.8572415617	3121 4514
35751	0	0.8571959926	1020 855
46613	0	0.8571949769	639 1757
37010	0	0.8571607043	2742 7041
41563	0	0.8571456185	11028 162
33692	0	0.8571046358	1536 1312
35174	0	0.8570657918	7770 4100
67604	0	0.8570072398	10946 27 4695
44689	0	0.8569410201	783 1990
34156	0	0.8569031250	1439 8140
34415	0	0.8568841545	12123 1155
48808	0	0.8568264796	3202 808
34468	0	0.8568263747	6678 5963
39692	0	0.8568258524	4516 1813
37096	1	0.8568252822	723 4278
36404	1	0.8567706547	4402 1376
35472	0	0.8567495956	1297 724
34633	0	0.8567413710	8725 523
34462	0	0.8567031125	1529 745
43864	0	0.8566940843	745 3125
34880	0	0.8566155786	458 8503
43118	0	0.8565978322	909 2561
40535	0	0.8564747076	3923 30
37467	1	0.8564701174	723 294
37065	0	0.8564423448	3648 18746
42936	0	0.8564316289	2188 4399
33998	0	0.8563334534	1466 7431
39577	0	0.8563218988	4274 1135
36084	0	0.8563165617	1259 42
49658	0	0.8562252083	170 2728
35688	0	0.8561845714	12694 104
45656	0	0.8561602739	4413 2957
34051	0	0.8561430699	1818 7977
33542	0	0.8561385353	8786 1829
67234	0	0.8561235124	90 1573 1230
42278	0	0.8561166080	2218 12838
36226	0	0.8560178589	5729 1086
49411	0	0.8560088497	116 403
49717	0	0.8559774345	264 265
40256	0	0.8559667475	14716 4406
48724	0	0.8558757980	20913 324
40357	0	0.8558444867	15820 8983
41949	0	0.8558372927	146 9703
36560	0	0.8558109309	2483 42
58069	0	0.8558097999	3977 3887
36309	0	0.8557647578	13751 2076
42758	0	0.8557153181	2739 2154
39470	0	0.8556708852	2452 3158
40525	0	0.8556524381	11027 14730
58011	0	0.8555666547	1426 744
42263	0	0.8554623040	2829 201
56136	1	0.8554217253	2972 3515
33821	0	0.8554200249	943 2453
42488	0	0.8553973636	2371 1603
71497	0	0.8553851846	860 861 1643
50407	0	0.8553799245	4736 1536
46082	0	0.8553768069	2041 5035
47341	0	0.8553388698	289 174
51521	0	0.8552663393	4825 2218
44541	0	0.8552043561	786 766
33341	0	0.8551570508	1772 358
34674	0	0.8551421357	14312 2076
35334	0	0.8551275348	12694 954
81471	3294967296	0.8551156707	750 1914 1648 704
39458	0	0.8550732625	3933 1562
34300	0	0.8550634158	1634 7746
51087	0	0.8550620323	127 3813
42549	1	0.8550086458	2548 11025
40396	0	0.8549317673	20875 2530
47021	0	0.8549283059	3987 2170
37511	0	0.8549184212	5697 100
45165	0	0.8548554797	2398 1462
47316	0	0.8548194193	2103 2154
41581	0	0.8547684707	2892 5503
41820	0	0.8547322477	650 6722
36327	0	0.8547069054	6745 1312
41573	0	0.8546712811	676 655
41295	0	0.8546341713	12755 88
33839	0	0.8546072412	1457 855
48395	0	0.8545878571	750 1914
58486	0	0.8545158898	4300 5266
36773	0	0.8544303623	3648 19830
65707	0	0.8543199134	18197 954 5965
63917	0	0.8542980875	2673 98 3203
34764	1	0.8542057351	10135 10136
42175	0	0.8541768569	2165 959
36033	0	0.8541110133	8509 324
40822	0	0.8540052522	676 5187
58197	0	0.8539247670	1856 2300
46269	0	0.8539183076	5178 2870
41912	0	0.8539071556	2460 1405
39307	0	0.8538966343	3586 8353
45851	0	0.8538646644	4027 4329
47328	1	0.8537332529	730 2539
42194	0	0.8537125023	1163 260
34169	0	0.8536332366	1437 574
36177	0	0.8536153230	8846 18703
37458	0	0.8535328487	7334 15277
41095	0	0.8534606971	659 858
49585	0	0.8533244736	116 5979
33461	0	0.8533113832	1392 21021
39748	0	0.8533060384	3918 632
39527	0	0.8532761386	4053 3527
52051	0	0.8532402403	1306 1083
49605	0	0.8531797869	98 2455
39678	0	0.8531496269	3648 19822
48777	3294967296	0.8531476186	1961 5621
49003	0	0.8531057351	27828 27829
50141	0	0.8531030144	9378 3858
49696	0	0.8530829951	1039 1329
35003	3294967296	0.8530812883	12075 8316
39875	0	0.8530146367	5621 1405
33666	0	0.8529841881	7977 159
69783	0	0.8528274568	2648 4276 4827
40441	0	0.8528229283	15603 11070
40159	0	0.8527690578	9460 151
41171	1	0.8526903634	2704 127
34128	0	0.8525839565	1536 9482
40918	0	0.8525665128	2572 2300
36194	0	0.8525533645	5635 22406
56164	0	0.8525433614	5293 4172
67868	0	0.8525417940	3831 3076 1067
59150	0	0.8525174570	17276 1020 297
49365	0	0.8524691541	115 724
37427	0	0.8524593470	2815 13637
36162	0	0.8524014807	5580 4051
46030	0	0.8523736624	2071 7474
35748	0	0.8521745085	1204 3439
40127	0	0.8521181195	9198 2473
35222	0	0.8520796453	13610 1014
34299	0	0.8520191420	1489 4914
39126	0	0.8519904367	3358 4433
33721	0	0.8519054967	943 16254
56208	0	0.8519051664	4814 646
45525	0	0.8518980332	749 1399
41301	0	0.8518927804	650 18197
42389	0	0.8518698950	2821 298
56451	0	0.8516582241	5380 1303
41115	0	0.8515715302	291 114
49591	0	0.8515415507	345 3014
39923	0	0.8515312213	4274 2196
48642	0	0.8515128537	20436 12550
34508	0	0.8514922584	1522 720
59476	0	0.8514709114	10250 4571 5709
53869	0	0.8514125250	4 54
45859	0	0.8513980787	4022 4402
38882	0	0.8513883199	16438 1086
35927	0	0.8513230459	1020 2411
41194	0	0.8512873262	2369 973
33786	0	0.8512528158	6599 1813
36971	0	0.8512503109	2150 1303
38489	0	0.8512462101	575 3118
39534	0	0.8512443752	5904 1763
41153	0	0.8512166381	2572 2103
48218	0	0.8511562187	661 1643
48779	0	0.8510975020	1961 1004
48432	0	0.8509958764	180 9630
34723	0	0.8509836720	20188 2622
49012	0	0.8509674351	613 1093
33174	0	0.8509242580	31512 4463
33178	0	0.8508698878	24560 2742
42636	0	0.8507834903	2165 1098
50296	0	0.8507417380	6612 2056
53470	0	0.8507313679	3701 2674
33626	0	0.8507187072	943 2155
42316	0	0.8506892195	291 1042
52682	0	0.8506667586	4987 2090
48644	0	0.8506364699	3209 4141
37288	0	0.8505544778	2153 4826
60599	0	0.8504976348	1384 4444 8827
33196	1	0.8504854297	21396 1818
35304	0	0.8504761503	8776 4963
50437	0	0.8504418535	122 123
48829	0	0.8502968242	3202 1054
52452	0	0.8502964935	1788 3694
34248	1	0.8502518338	1463 1570
34680	0	0.8501952564	9132 104
35387	0	0.8501838096	16252 127
35230	0	0.8500592067	6749 14492
53301	0	0.8500192847	3151 11299
67474	0	0.8499925262	3926 133 1573
51863	0	0.8498956188	1007 123
44829	0	0.8498942106	2583 2236
40204	0	0.8498215733	4693 8401
35638	0	0.8497667501	7486 2852
46516	0	0.8497609869	811 647
41986	0	0.8496426760	676 652
49765	0	0.8495826891	3162 91
36787	0	0.8495541714	5647 50
48992	0	0.8495311267	133 23
39297	0	0.8494752921	3580 2090
42562	0	0.8494411501	2559 4957
34699	0	0.8493107366	9228 743
39493	0	0.8492427288	17276 1020
52738	0	0.8492255701	3701 2237
51760	0	0.8492198681	4316 2099
56132	0	0.8491551447	4 19462
39202	0	0.8491502782	3451 159
58004	0	0.8491326061	1426 248
33189	0	0.8491057351	22101 22102
50876	0	0.8490348272	977 13809
33510	0	0.8489719517	1437 6724
40556	0	0.8489607306	3854 1607
39752	0	0.8489321728	11358 632
35388	0	0.8489292411	1291 3031
56047	0	0.8489279763	3627 2054
49715	0	0.8489252691	177 655
35034	0	0.8488513817	10998 173
40107	0	0.8488066322	17519 6094
45887	0	0.8488041618	2122 2747
42675	0	0.8487883962	2880 1067
49017	0	0.8487718544	133 781
36078	0	0.8487083062	5668 10941
52589	0	0.8486587553	1587 298
36016	0	0.8486233199	1254 1573
40156	0	0.8486230967	9056 8268
41266	0	0.8485959977	297 809
34214	0	0.8485802838	7473 1376
36020	0	0.8485755370	5635 5762
51016	0	0.8484865817	127 2539
33892	0	0.8484856916	19364 8401
41373	0	0.8484703539	2371 13077
34587	1	0.8484576015	9394 16014
40340	0	0.8484327832	2964 2054
33393	0	0.8484292581	1547 453
34385	0	0.8484127408	9179 8401
51133	1	0.8483900618	6786 512
39351	0	0.8483683367	3648 19180
51088	0	0.8483464542	25 4399
39647	0	0.8483347592	4402 4022
36930	0	0.8482848777	3358 1303
50707	0	0.8482247938	123 7798
36953	0	0.8482186562	772 123
34668	0	0.8482111449	8996 9687
51330	0	0.8482005710	40 7236
41888	0	0.8481732307	867 1788
52358	0	0.8481724068	40 31471
35749	0	0.8481574261	14913 632
47236	0	0.8481273092	5431 10011
39727	0	0.8480527110	4755 934
38539	0	0.8480288281	5908 5621
35368	0	0.8479565892	7455 656
47969	0	0.8479441716	369 3515
45933	0	0.8478495223	2103 98
49609	0	0.8477950648	98 106
39698	0	0.8477551331	13808 127
47292	0	0.8477120946	563 533
42170	0	0.8477114216	1162 637
41662	1	0.8476810000	650 7801
36356	0	0.8476782662	3101 2196
40632	0	0.8476299522	3495 2390
64037	1	0.8475304493	113 745 679
59759	0	0.8474896376	2964 1368 2054
35838	0	0.8474712415	5580 1603
39699	0	0.8474355313	5621 182
39449	0	0.8473631862	5519 743
57877	0	0.8473334854	4011 884
35930	0	0.8473209214	1204 696
35148	0	0.8473180681	8211 555
35812	0	0.8473144636	7486 1014
36724	0	0.8472603533	2171 2170
53280	0	0.8471753403	2972 3031
69258	0	0.8471604264	1261 5987 5538
51932	0	0.8469561083	1306 14492
35121	0	0.8469430217	8745 15376
36546	0	0.8468578118	2483 8970
50523	0	0.8468432484	127 6327
52237	0	0.8468247610	1827 3647
46657	0	0.8468068231	2090 1213
52936	0	0.8467888171	3093 3566
47745	0	0.8467525967	445 302
52547	0	0.8467169071	125 9121
55199	0	0.8467127173	4 22588
48161	0	0.8467058117	1937 13555
40460	1	0.8466289775	13896 1419
71916	0	0.8466136457	6325 386 549
48579	0	0.8465848381	792 13103
51502	0	0.8465690168	1605 1606
48864	0	0.8465244212	1155 3203
64276	0	0.8463875854	3204 1298 1299
40775	0	0.8463767336	676 1378
50168	0	0.8463622663	9206 5370
35867	0	0.8463238447	1020 658
56155	0	0.8463203236	5380 3883
40164	0	0.8462945455	9550 151
40842	0	0.8462719237	3547 5538
45881	0	0.8462179165	5045 11025
57105	0	0.8462134877	309 8316
39191	0	0.8461691894	3439 5519
45576	0	0.8460076973	5282 17474
47752	1	0.8459869387	754 2090
51423	0	0.8458843165	913 5039
35708	0	0.8458624614	1291 4399
79230	0	0.8457716941	10078 10078 9492 92
42431	0	0.8457297756	2252 696
43016	0	0.8456671592	2688 1814
40092	0	0.8455551136	3589 133
35167	0	0.8454920169	7926 1862
57984	0	0.8454655894	3264 20207
52640	0	0.8454149288	1603 1263
36163	0	0.8454081310	5635 4394
77925	1	0.8452910077	447 1212 730 2539
61501	0	0.8452731005	459 345 20811
36849	0	0.8452673623	1387 4032
56163	0	0.8452400395	5293 7268
39650	0	0.8450730238	4404 10
46805	0	0.8450473270	440 2054
50582	0	0.8450279468	1648 1977
35200	0	0.8449898349	7374 9689
37524	0	0.8449183017	680 964
40660	0	0.8449040548	867 12558
35490	0	0.8448900810	7226 2099
43294	0	0.8448109740	2449 1011
37490	0	0.8447865591	575 1552
36520	0	0.8447744746	728 791
46503	0	0.8447070180	386 954
33760	1	0.8446955272	1457 540
34072	1	0.8446534198	6432 655
35375	0	0.8446247792	8770 67
50539	0	0.8446246707	127 4359
52881	0	0.8446114212	3175 128
36072	0	0.8446090637	1291 7902
36853	0	0.8445538832	1387 647
40404	0	0.8445271329	22588 6295
38240	0	0.8444948046	19269 663
35914	0	0.8444850744	1256 6728
58995	0	0.8444792196	3644 11098 19933
39296	1	0.8443808862	3580 28
35226	0	0.8443782375	7041 162
40561	0	0.8443725952	3854 28
33816	0	0.8442156971	1527 6684
47189	0	0.8441997928	4179 5580
52326	0	0.8441704013	1603 2164
52400	0	0.8441580317	913 3724
33690	0	0.8441288338	1524 1562
35162	0	0.8440961979	15841 4433
37078	0	0.8440789689	5779 3168
35100	0	0.8440200919	8989 6332
45468	0	0.8440164199	745 658
57557	0	0.8440125735	5380 954
40890	0	0.8439962133	650 699
34572	0	0.8439642442	7799 743
42751	0	0.8439246942	651 293
71397	0	0.8439161798	10284 6961 437
46178	0	0.8439028690	1983 1093
42949	0	0.8438038222	2539 19117
35465	0	0.8437897796	1298 4158
76530	0	0.8437715252	25379 1072 113 5538
41302	0	0.8437596965	13635 2570
33399	3294967296	0.8437382184	11317 3525
34796	0	0.8436828415	11657 6182
42779	0	0.8436825279	2639 1856
67749	0	0.8436738510	1547 453 248
48837	0	0.8436475114	1561 1954
46158	0	0.8436360142	1984 3858
38245	0	0.8436164576	3933 248
42865	0	0.8436141368	2398 1347
51244	0	0.8436140267	40 4399
33184	0	0.8435929917	22719 1818
35711	0	0.8435916437	1055 1067
78487	0	0.8435496713	7374 9689 3162 99
51923	0	0.8435379203	73 2056
36726	0	0.8435367367	5423 9794
38836	0	0.8435363643	3435 248
51786	0	0.8434953950	122 6606
48452	0	0.8434874979	754 723
46080	0	0.8434407773	2047 9393
34718	0	0.8434117666	21681 357
47219	0	0.8433495726	701 1984
56183	0	0.8433389560	5035 1196
50196	0	0.8432744909	8807 3527
59363	0	0.8432643642	2702 1938 2717
49602	0	0.8431920684	3127 424
45323	0	0.8430977350	2538 1347
39075	0	0.8430801546	9056 964
62043	1	0.8430644518	5276 1371 2584
46198	0	0.8430524620	1973 1329
74023	0	0.8430134000	7677 613 696
40891	1	0.8430126750	650 954
38566	0	0.8429367548	512 1298
51882	0	0.8429105552	930 188
40413	0	0.8428901323	18641 632
40894	0	0.8428754005	650 297
39477	0	0.8427903450	3962 379
34399	0	0.8426713106	6037 745
34437	0	0.8426665062	18754 1931
52328	0	0.8425524501	4911 7788
52178	0	0.8425511983	1827 632
48172	0	0.8425221838	639 745
41310	0	0.8424843878	2704 632
56099	0	0.8424764108	2858 3297
36798	0	0.8424750625	540 388
33185	0	0.8424617355	22709 754
51980	0	0.8424021551	9014 2218
39017	1	0.8423653805	13808 2776
56154	0	0.8423585368	5380 5370
34707	0	0.8422868187	9263 3162
62925	0	0.8422534519	898 1752 668
55115	0	0.8422286930	4 866
39885	0	0.8422221432	5647 3246
40267	0	0.8422199264	16242 745
52718	0	0.8421609239	3880 2360
71665	0	0.8421569986	6786 512 1662
48685	0	0.8420929898	3204 2538
41705	0	0.8420618694	867 1623
49470	0	0.8420189193	133 8663
51469	0	0.8419552604	1827 1231
36806	0	0.8419531309	7016 630
50909	0	0.8418533920	6656 1014
39694	0	0.8418380994	5856 1651
38280	0	0.8418378204	5690 10783
40861	0	0.8418016536	868 14487
36324	0	0.8417167106	6687 3973
37148	0	0.8416936790	1369 1245
52464	0	0.8416754657	4316 5183
82666	0	0.8416630695	10578 1498 804 632
58960	1	0.8416494667	7802 748 1734
46130	1	0.8416006791	1987 1984
61617	0	0.8415848167	8752 658 2056
50038	0	0.8415836201	1133 1043
36064	0	0.8414914401	1291 3527
46289	0	0.8414863966	2067 7788
39424	0	0.8414725585	3003 17493
37369	0	0.8414691676	549 1005
46702	0	0.8414535060	566 2138
41046	0	0.8413874382	2379 574
40776	0	0.8413501165	676 2103
42632	0	0.8413074737	3615 772
33566	0	0.8412771154	1522 1577
50028	0	0.8412729984	1093 4302
33781	0	0.8412436865	1548 555
33947	0	0.8412279699	940 743
47007	0	0.8411625958	284 4399
42485	0	0.8410932892	15795 1051
33417	0	0.8410238746	1879 512
34006	0	0.8410230337	1502 1953
37225	0	0.8410229651	10843 24779
43674	0	0.8410034773	907 2704
35206	0	0.8409846683	7344 8018
35545	0	0.8409180122	8633 1379
43752	0	0.8409118806	807 6940
40483	0	0.8408547853	12755 12912
38857	0	0.8408271189	3933 1503
51086	1	0.8407795330	27 4329
45929	0	0.8407747360	2103 29
34823	0	0.8407545836	11267 652
33362	0	0.8406747631	1728 6547
39711	0	0.8406587654	4693 7723
41386	0	0.8406579427	294 1757
35928	0	0.8406242914	1203 632
48546	0	0.8405892785	639 724
34052	1	0.8405669924	1536 3527
58218	0	0.8405484641	1837 322
44607	0	0.8405373953	745 12982
36425	0	0.8405193015	2243 143
33878	0	0.8404849196	1813 723
52022	0	0.8403922330	6786 668
58467	0	0.8403632705	3632 7016
41284	0	0.8403466054	825 173
49485	0	0.8403029764	260 298
52272	0	0.8402993391	127 724
35881	0	0.8402492344	1259 1148
78214	0	0.8402409521	16647 3162 1014 1859
39450	0	0.8401003847	3912 2584
39301	0	0.8400553236	3580 4369
45476	0	0.8399327496	745 8771
50082	0	0.8399254963	10612 15716
36028	0	0.8399044157	1259 1603
56200	0	0.8398722023	5380 5209
39454	0	0.8398696297	3933 188
40153	0	0.8398587562	5988 1466
40700	0	0.8397903003	659 12015
54811	0	0.8397183554	3624 1489
36105	0	0.8396834791	1298 2056
50193	0	0.8396079801	8868 8869
34178	0	0.8395990276	1728 1064
40187	0	0.8395839595	10006 10256
45548	0	0.8395257716	786 1152
34983	0	0.8395208881	13610 87
46043	0	0.8394879836	2064 961
34915	0	0.8394603935	17075 10546
33346	0	0.8394586351	1463 987
47160	0	0.8394210910	284 1792
52515	0	0.8393709967	913 3118
69092	0	0.8392994051	1209 22382 11321
49245	0	0.8391752307	2006 1376
57401	0	0.8391710406	4136 4053
40972	0	0.8391484673	3684 67
34991	0	0.8391479502	12799 8562
49392	0	0.8391465311	97 10671
39512	0	0.8390673816	4048 1562
49824	0	0.8390411741	3027 1378
34934	0	0.8390207211	15741 959
34470	0	0.8390178814	1432 1417
42627	0	0.8389789625	2725 2090
51242	0	0.8389605007	125 10869
43150	0	0.8389247906	906 8650
40392	0	0.8389139570	699 1623
52681	0	0.8388897841	4987 298
34592	0	0.8388622158	6599 3356
61651	1	0.8388106589	726 1466 699
50422	0	0.8387803614	623 2776
43303	0	0.8387059294	804 2236
51453	0	0.8385894313	930 3128
52321	0	0.8385383784	1603 4100
60960	0	0.8384930629	11295 173 1559
48916	0	0.8384609123	3202 964
43235	0	0.8383956134	855 5593
37077	0	0.8383258716	20194 5183
40888	0	0.8383182648	650 6547
54341	0	0.8382861251	4 122
40355	0	0.8381470356	15713 637
46041	0	0.8381174425	3990 4051
47273	0	0.8380871827	180 3883
42061	0	0.8380810107	141 632
47068	0	0.8380463871	2056 2304
34025	0	0.8380183288	1503 10783
52889	0	0.8379803043	3170 2100
40466	0	0.8379785833	13896 1155
41494	0	0.8379520021	867 7354
52610	0	0.8379433237	4661 7257
45915	0	0.8379358136	2106 2455
50963	1	0.8379178761	40 1491
33553	0	0.8377856655	1524 48
33205	0	0.8377570990	20495 632
52238	0	0.8377566375	127 666
53232	0	0.8376844927	4 7799
51874	0	0.8375651874	4804 20
52943	0	0.8375461111	3092 188
33857	0	0.8374951653	1458 3285
52027	1	0.8374573585	122 6182
40379	0	0.8374378374	17937 632
58249	0	0.8374136144	1855 357
36372	1	0.8373564526	9501 77
53079	0	0.8373332549	4 1720
35719	0	0.8372959842	1298 7096
51826	0	0.8371474894	6655 2776
35589	0	0.8371386511	1020 640
65565	0	0.8370932087	6687 3973 6380
67424	0	0.8370813853	321 376 12755
48376	1	0.8370803277	703 736
42213	0	0.8370244184	2776 580
60175	0	0.8369285870	650 954 2465
41012	0	0.8368481038	359 4839
67182	0	0.8368227953	113 5538 6797
58280	0	0.8368061382	4032 224
52061	0	0.8367966579	122 57
52373	0	0.8367500151	1648 1004
34647	0	0.8366987132	1772 2775
50148	0	0.8366474751	9378 1312
42424	0	0.8366325963	2218 5370
34963	1	0.8366207752	14535 14534
48666	0	0.8366194587	3167 4347
40628	0	0.8365618009	3788 11217
35057	0	0.8365123355	18197 1757
38924	0	0.8364997194	3034 1376
33497	0	0.8363922835	1466 1469
49362	1	0.8363868857	116 1155
45463	1	0.8363755624	745 680
59401	0	0.8363556444	9098 1562 6717
48661	0	0.8363294381	3202 3203
50355	0	0.8362691419	930 1503
49416	0	0.8360991274	3027 3180
52767	0	0.8360710675	3504 1196
67510	0	0.8360635021	745 1954 3575
40683	0	0.8360343643	866 2704
39813	0	0.8359418657	5423 5131
40777	0	0.8359394495	676 1961
39883	0	0.8359294448	5647 1570
39687	0	0.8359190736	4513 1570
53087	0	0.8359138118	4 7800
44351	0	0.8358913013	1371 2584
33312	0	0.8358554492	1813 754
46338	0	0.8357903852	4027 4963
58458	0	0.8357369226	3632 2006
41840	0	0.8357056614	867 1651
38917	0	0.8356989393	8165 12556
66555	0	0.8356971831	701 1984 13627
70710	0	0.8356477065	2237 6332 2236
42234	0	0.8356413639	659 720
35435	0	0.8355875675	1054 8207
36559	0	0.8355442025	2483 956
36408	0	0.8355229156	2817 8375
49396	0	0.8355214164	138 3031
33421	0	0.8354727910	1457 1491
47773	0	0.8354579730	754 3175
35382	1	0.8354292031	1291 8316
79903	0	0.8353889140	7036 9713 4347 10687
33219	0	0.8353121728	19735 4
70690	0	0.8352397621	650 668 1757
46173	0	0.8352139310	4027 956
50882	0	0.8352064972	624 2738
66333	0	0.8351603332	3418 173 1559
42722	0	0.8351272874	12755 343
66079	0	0.8350762666	18197 954 1213
46047	0	0.8350519035	2059 570
50099	1	0.8349947335	10078 9492
36635	0	0.8349845163	1386 1503
46699	0	0.8349414798	704 1623
69429	0	0.8349278166	13779 1457 2742
56095	0	0.8349044572	3151 21166
49442	0	0.8348631895	56 123
39849	0	0.8348317288	5525 128
64341	0	0.8348031861	7800 3170 1466
60444	0	0.8346308783	17378 12 13
40530	0	0.8346164803	3926 5944
46186	0	0.8346155703	1983 868
34610	0	0.8345801451	8304 954
37698	0	0.8345709582	3580 2901
46580	0	0.8345438831	289 1573
71349	1	0.8344928291	2540 3618 954
46222	0	0.8344868643	1936 2730
52713	0	0.8344573483	3887 3869
48377	0	0.8344096211	703 2056
43290	1	0.8344082858	807 3852
60424	0	0.8343883823	4440 2742 1986
52093	0	0.8343637252	1827 1213
49821	0	0.8343133695	115 5188
39010	0	0.8342397963	692 1086
35548	0	0.8341975456	1020 704
36353	0	0.8341631953	3105 3246
34528	0	0.8341352831	7236 745
50750	0	0.8340907582	123 1098
65405	0	0.8340869572	811 754 1004
43279	0	0.8340591027	807 3476
35602	0	0.8340547343	1227 296
43138	0	0.8340393554	907 964
40807	1	0.8339569131	658 4459
35718	0	0.8338718443	1222 133
45671	0	0.8338703386	4741 855
58042	0	0.8338029773	5183 8412
39053	0	0.8337884955	697 1046
52456	0	0.8337505850	1792 1856
43444	0	0.8337252102	2291 9201
37025	0	0.8337149426	728 2640
34152	0	0.8336040101	643 964
34681	0	0.8335984767	16877 696
52359	0	0.8335146829	1782 1783
36444	0	0.8334272641	6332 324
81699	0	0.8334195565	339 1827 804 632
55908	0	0.8333546567	4 9690
57037	0	0.8332981701	4329 3031
41973	0	0.8332359496	650 668
37953	0	0.8331437962	3135 1083
69318	0	0.8330366138	5661 4881 3624
74143	0	0.8330271018	12671 16438 1086
48951	0	0.8329586528	1097 868
47272	0	0.8329381615	335 1006
39183	0	0.8329093119	3435 723
39964	0	0.8328854612	6661 1263
34800	0	0.8328805181	10769 11807
39327	0	0.8328676799	540 4361
34568	0	0.8328662188	7791 2417
47001	0	0.8327613004	1983 9206
42548	0	0.8327409279	2659 9056
46436	0	0.8327086043	440 1262
42818	1	0.8326662811	2539 4069
64427	0	0.8326372636	9906 3988 16676
47212	0	0.8326265029	331 1776
33985	0	0.8325895765	1813 2635
52527	0	0.8325543585	4185 2791
40563	0	0.8325437515	3831 3076
